,price,minimum_nights
2139,100,180
2140,165,3
2141,78,4
2142,350,5
2143,160,3
2144,225,5
2145,170,5
2146,349,3
2147,65,2
2148,420,3
2149,119,3
2150,100,365
2151,97,3
2152,191,30
2153,187,30
2154,172,30
2155,950,3
2156,275,4
2157,99,30
2158,334,11
2159,60,7
2160,145,3
2161,75,4
2162,130,20
2163,575,1
2164,295,7
2165,300,3
2166,120,28
2167,50,3
2168,56,2
2169,191,2
2170,135,7
2171,195,7
2172,75,1
2173,99,10
2174,350,3
2175,40,15
2176,130,1
2177,225,2
2178,225,7
2179,38,1
2180,200,7
2181,550,1
2182,235,6
2183,75,5
2184,249,30
2185,120,5
2186,50,28
2187,85,3
2188,78,3
2189,110,3
2190,50,3
2191,52,3
2192,63,2
2193,105,45
2194,75,2
2195,69,7
2196,165,60
2197,125,2
2198,85,2
2199,499,5
2200,60,5
2201,95,5
2202,105,5
2203,55,2
2204,289,2
2205,70,2
2206,275,7
2207,130,7
2208,125,2
2209,150,2
2210,46,4
2211,100,3
2212,90,5
2213,90,3
2214,220,360
2215,1000,1
2216,130,30
2217,499,6
2218,45,2
2219,70,2
2220,59,1
2221,160,5
2222,195,4
2223,96,3
2224,75,3
2225,195,3
2226,200,1
2227,139,30
2228,190,30
2229,95,2
2230,350,3
2231,80,3
2232,120,5
2233,42,1
2234,116,4
2235,60,1
2236,1395,1
2237,425,2
2238,225,4
2239,159,5
2240,221,30
2241,150,7
2242,199,1
2243,70,1
2244,110,31
2245,60,2
2246,50,3
2247,120,1
2248,395,5
2249,60,2
2250,145,2
2251,83,30
2252,100,3
2253,200,2
2254,50,3
2255,70,1
2256,175,2
2257,149,28
2258,125,3
2259,58,1
2260,160,2
2261,150,30
2262,131,30
2263,250,30
2264,70,1
2265,149,5
2266,109,2
2267,185,2
2268,138,14
2269,150,10
2270,80,1
2271,75,2
2272,300,5
2273,176,2
2274,47,2
2275,40,7
2276,60,7
2277,89,1
2278,75,2
2279,110,7
2280,85,30
2281,72,4
2282,190,2
2283,85,2
2284,325,2
2285,125,2
2286,200,3
2287,195,30
2288,175,2
2289,189,4
2290,182,9
2291,105,1
2292,240,1
2293,185,4
2294,160,4
2295,250,4
2296,650,30
2297,35,5
2298,85,4
2299,550,3
2300,80,2
2301,175,6
2302,95,2
2303,158,4
2304,85,3
2305,209,1
2306,150,2
2307,70,2
2308,73,1
2309,85,2
2310,95,3
2311,125,2
2312,89,3
2313,50,2
2314,75,5
2315,60,1
2316,45,5
2317,130,14
2318,70,28
2319,125,2
2320,140,3
2321,120,3
2322,99,5
2323,300,5
2324,40,90
2325,47,3
2326,115,3
2327,90,2
2328,199,3
2329,110,3
2330,100,3
2331,90,14
2332,40,1
2333,133,14
2334,130,2
2335,79,30
2336,200,2
2337,175,3
2338,200,1
2339,200,3
2340,300,5
2341,135,3
2342,189,3
2343,133,1
2344,65,1
2345,179,4
2346,90,45
2347,49,1
2348,140,3
2349,115,2
2350,190,1
2351,99,5
2352,110,30
2353,109,2
2354,64,5
2355,1000,30
2356,750,3
2357,175,7
2358,47,1
2359,60,3
2360,48,14
2361,100,1
2362,105,1
2363,138,7
2364,129,1
2365,170,30
2366,139,1
2367,94,1
2368,115,3
2369,499,2
2370,79,2
2371,200,4
2372,152,5
2373,50,30
2374,212,2
2375,108,14
2376,89,30
2377,89,1
2378,65,2
2379,239,4
2380,99,30
2381,80,2
2382,125,56
2383,55,7
2384,160,2
2385,100,15
2386,1000,1
2387,225,2
2388,35,30
2389,275,7
2390,200,2
2391,190,4
2392,117,2
2393,80,1
2394,99,1
2395,70,6
2396,44,30
2397,125,1
2398,130,2
2399,130,14
2400,125,2
2401,199,7
2402,89,2
2403,155,4
2404,60,1
2405,248,2
2406,85,4
2407,85,3
2408,80,3
2409,79,1
2410,55,1
2411,65,2
2412,150,60
2413,285,2
2414,119,7
2415,137,2
2416,190,2
2417,80,1
2418,120,3
2419,95,3
2420,90,1
2421,75,3
2422,50,1
2423,103,8
2424,125,2
2425,150,2
2426,50,90
2427,148,3
2428,120,29
2429,99,3
2430,69,2
2431,200,1
2432,55,5
2433,175,8
2434,240,4
2435,95,7
2436,150,1
2437,150,2
2438,179,3
2439,105,1
2440,84,45
2441,90,30
2442,53,7
2443,41,30
2444,135,1
2445,84,2
2446,290,1
2447,35,5
2448,110,3
2449,350,7
2450,60,3
2451,220,5
2452,275,4
2453,142,7
2454,38,5
2455,100,60
2456,200,2
2457,225,3
2458,135,1
2459,72,30
2460,59,3
2461,350,2
2462,75,2
2463,70,3
2464,99,30
2465,42,3
2466,60,2
2467,125,1
2468,99,6
2469,99,5
2470,165,3
2471,250,5
2472,135,4
2473,58,5
2474,250,3
2475,95,3
2476,125,1
2477,147,7
2478,300,3
2479,350,14
2480,102,2
2481,95,5
2482,65,1
2483,350,5
2484,595,3
2485,165,3
2486,181,3
2487,110,1
2488,65,1
2489,155,2
2490,50,30
2491,85,2
2492,120,5
2493,75,1
2494,55,1
2495,200,1
2496,75,7
2497,150,1
2498,60,2
2499,150,50
2500,240,1
2501,150,3
2502,200,3
2503,269,5
2504,112,2
2505,250,5
2506,390,3
2507,350,3
2508,80,3
2509,295,2
2510,160,30
2511,399,2
2512,150,12
2513,60,1
2514,219,6
2515,119,4
2516,190,4
2517,140,5
2518,125,2
2519,144,4
2520,1500,1
2521,100,1
2522,115,2
2523,1899,7
2524,110,29
2525,140,14
2526,94,2
2527,50,1
2528,131,4
2529,175,2
2530,299,3
2531,145,30
2532,145,2
2533,175,2
2534,109,5
2535,150,1
2536,133,7
2537,399,3
2538,48,25
2539,75,3
2540,55,1
2541,75,3
2542,465,30
2543,151,1
2544,199,3
2545,45,1
2546,160,3
2547,36,1
2548,235,2
2549,225,4
2550,300,3
2551,35,5
2552,80,70
2553,79,2
2554,82,1
2555,82,1
2556,215,3
2557,147,3
2558,145,2
2559,65,3
2560,78,3
2561,120,3
2562,120,3
2563,95,1
2564,90,1
2565,95,25
2566,100,7
2567,350,6
2568,188,3
2569,80,1
2570,175,4
2571,495,7
2572,250,3
2573,115,7
2574,55,1
2575,93,39
2576,93,120
2577,199,3
2578,70,2
2579,125,6
2580,125,30
2581,169,7
2582,150,2
2583,61,1
2584,40,7
2585,150,3
2586,65,2
2587,90,3
2588,190,3
2589,79,2
2590,225,3
2591,185,3
2592,100,2
2593,85,2
2594,75,2
2595,85,3
2596,98,3
2597,262,30
2598,145,2
2599,280,2
2600,210,5
2601,70,15
2602,100,3
2603,250,1
2604,59,1
2605,199,1
2606,219,1
2607,100,1
2608,175,30
2609,220,1
2610,40,28
2611,120,15
2612,140,2
2613,105,1
2614,110,10
2615,131,7
2616,265,4
2617,54,30
2618,800,1
2619,53,1
2620,99,3
2621,65,5
2622,55,28
2623,120,3
2624,169,120
2625,180,4
2626,67,7
2627,111,2
2628,90,1
2629,259,1
2630,89,3
2631,129,30
2632,69,2
2633,75,4
2634,250,5
2635,120,1
2636,129,30
2637,199,28
2638,450,3
2639,217,30
2640,90,7
2641,350,3
2642,160,24
2643,45,4
2644,70,3
2645,260,1
2646,100,30
2647,125,3
2648,195,2
2649,58,5
2650,75,5
2651,200,4
2652,75,2
2653,95,2
2654,99,2
2655,275,3
2656,162,2
2657,200,3
2658,285,5
2659,120,7
2660,120,1
2661,210,2
2662,160,30
2663,110,6
2664,200,7
2665,138,1
2666,90,3
2667,45,30
2668,80,30
2669,70,10
2670,72,7
2671,95,14
2672,75,5
2673,70,20
2674,160,6
2675,29,2
2676,175,3
2677,75,6
2678,110,3
2679,175,3
2680,99,1
2681,100,2
2682,144,5
2683,171,2
2684,99,30
2685,270,1
2686,160,3
2687,65,7
2688,99,3
2689,125,3
2690,72,3
2691,300,2
2692,112,1
2693,100,30
2694,60,2
2695,232,10
2696,138,1
2697,140,2
2698,5000,1
2699,168,2
2701,150,2
2702,95,4
2703,175,2
2704,220,2
2705,178,32
2706,85,2
2707,35,4
2708,129,30
2709,55,1
2710,69,4
2711,68,3
2712,69,2
2713,300,2
2714,175,1
2715,59,1
2716,59,1
2717,169,2
2718,120,2
2719,155,3
2720,165,2
2721,60,2
2722,190,3
2723,150,5
2724,150,30
2725,120,4
2726,349,1
2727,59,1
2728,99,2
2729,59,1
2730,110,3
2731,73,12
2732,179,3
2733,102,5
2734,62,3
2735,140,2
2736,300,15
2737,299,2
2738,104,12
2739,98,120
2740,49,1
2741,96,115
2742,80,3
2743,89,3
2744,125,1
2745,345,2
2746,150,3
2747,100,2
2748,120,5
2749,149,30
2750,145,4
2751,390,3
2752,60,21
2753,190,3
2754,80,3
2755,55,1
2756,275,2
2757,250,1
2758,100,2
2759,600,4
2760,66,2
2761,65,7
2762,220,4
2763,159,2
2764,70,2
2765,49,5
2766,47,5
2767,299,1
2768,79,7
2769,115,4
2770,229,3
2771,115,5
2772,1100,2
2773,165,4
2774,67,6
2775,68,3
2776,85,3
2777,170,3
2778,95,3
2779,45,3
2780,178,2
2781,140,5
2782,149,30
2783,89,3
2784,108,4
2785,138,7
2786,115,2
2787,69,1
2788,269,2
2789,160,30
2790,150,1
2791,121,7
2792,95,7
2793,99,3
2794,40,1
2795,89,28
2796,50,2
2797,55,1
2798,224,2
2799,120,2
2800,59,1
2801,135,31
2802,175,3
2803,250,3
2804,156,2
2805,75,2
2806,79,5
2807,104,30
2808,280,1
2809,80,4
2810,136,30
2811,550,4
2812,190,2
2813,199,2
2814,75,2
2815,100,1
2816,125,1
2817,75,2
2818,99,2
2819,35,30
2820,51,1
2821,188,2
2822,90,7
2823,279,3
2824,350,4
2825,125,2
2826,85,4
2827,48,20
2828,56,28
2829,84,2
2830,155,1
2831,250,365
2832,300,5
2833,140,1
2834,120,7
2835,99,2
2836,240,7
2837,72,7
2838,45,4
2839,250,30
2840,100,2
2841,175,5
2842,200,5
2843,59,1
2844,420,2
2845,120,3
2846,295,30
2847,200,120
2848,48,7
2849,99,2
2850,129,30
2851,160,2
2852,142,4
2853,120,3
2855,130,7
2856,85,3
2857,600,1
2858,69,5
2859,150,3
2860,10,30
2861,87,1
2862,249,3
2863,65,4
2864,175,3
2865,79,5
2866,194,2
2867,150,3
2868,241,2
2869,80,1
2870,120,4
2871,155,4
2872,150,7
2873,140,6
2874,90,1
2875,150,3
2876,135,2
2877,140,2
2878,130,3
2879,150,2
2880,115,3
2881,130,3
2882,380,6
2883,115,20
2884,125,2
2885,65,5
2886,110,9
2887,31,6
2888,135,3
2889,200,3
2890,212,3
2891,40,1
2892,80,30
2893,95,2
2894,185,30
2895,100,1
2896,1200,1
2897,149,30
2898,139,1
2899,226,3
2900,74,2
2901,195,5
2902,104,59
2903,275,2
2904,310,4
2905,145,29
2906,75,3
2907,99,2
2908,250,6
2909,104,30
2910,250,5
2911,150,30
2912,195,30
2913,350,30
2914,75,1
2915,80,31
2916,96,2
2917,200,1
2918,90,3
2919,79,1
2920,220,1
2921,224,31
2922,35,2
2923,70,7
2924,85,1
2925,110,30
2926,65,3
2927,200,4
2928,249,31
2929,62,3
2930,50,1
2931,62,3
2932,50,2
2933,55,1
2934,71,2
2935,75,1
2936,115,3
2937,82,2
2938,75,3
2939,60,3
2940,200,7
2941,90,1
2942,215,3
2943,100,2
2944,38,30
2945,159,3
2946,64,2
2947,125,15
2948,120,4
2949,76,3
2950,175,2
2951,110,5
2952,75,1
2953,80,2
2954,110,4
2955,89,1
2956,110,3
2957,96,1
2958,75,5
2959,185,3
2960,49,2
2961,440,3
2962,220,7
2963,99,4
2964,85,1
2965,98,7
2966,84,1
2967,65,1
2968,160,2
2969,115,3
2970,59,14
2971,119,2
2972,120,2
2973,439,5
2974,99,1
2975,199,2
2976,99,1
2977,195,3
2978,180,30
2979,100,20
2980,115,2
2981,115,30
2982,180,3
2983,45,3
2984,300,2
2985,90,80
2986,95,1
2987,140,2
2988,123,5
2989,200,2
2990,100,3
2991,250,3
2992,85,1
2993,100,3
2994,109,2
2995,159,30
2996,260,5
2997,555,3
2998,87,2
2999,43,2
3000,199,1
3001,90,2
3002,195,3
3003,185,3
3004,400,7
3005,200,2
3006,100,1
3007,225,4
3008,450,1
3009,80,3
3010,89,4
3011,179,4
3012,90,3
3013,275,7
3014,35,2
3015,86,2
3016,95,1
3017,116,1
3018,80,5
3019,110,1
3020,29,2
3021,200,60
3022,390,5
3023,55,1
3024,75,5
3025,75,1
3026,120,7
3027,143,2
3028,250,3
3029,99,3
3030,150,3
3031,55,10
3032,175,2
3033,69,1
3034,184,4
3035,145,2
3036,100,3
3037,44,5
3038,70,3
3039,185,1
3040,225,3
3041,199,2
3042,60,1
3043,175,3
3044,199,5
3045,65,1
3046,190,2
3047,107,3
3048,150,1
3049,700,7
3050,75,2
3051,45,2
3052,179,2
3053,110,1
3054,245,2
3055,799,6
3056,100,2
3057,61,1
3058,475,1
3059,275,5
3060,250,4
3061,120,3
3062,135,3
3063,199,10
3064,75,1
3065,75,7
3066,75,3
3067,140,1
3068,90,30
3069,80,1
3070,115,2
3071,60,1
3072,175,2
3073,125,2
3074,185,1
3075,56,5
3076,64,1
3077,300,2
3078,455,30
3079,37,5
3080,193,3
3081,53,3
3082,161,2
3083,99,7
3084,420,1
3085,92,2
3086,195,30
3087,81,1
3088,65,7
3089,70,3
3090,400,2
3091,170,3
3092,175,2
3093,41,3
3094,149,4
3095,87,3
3096,300,5
3097,92,110
3098,85,2
3099,150,1
3100,300,5
3101,139,5
3102,90,3
3103,118,5
3104,295,2
3105,125,1
3106,122,7
3107,280,3
3108,215,4
3109,89,90
3110,130,1
3111,201,2
3112,119,2
3113,103,2
3114,72,2
3115,169,5
3116,240,3
3117,180,2
3118,150,7
3119,120,5
3120,345,3
3121,95,3
3122,550,1
3123,150,5
3124,95,3
3125,90,1
3126,175,5
3127,225,3
3128,240,5
3129,150,4
3130,44,3
3131,1700,1
3132,299,4
3133,120,1
3134,525,5
3135,600,3
3136,88,1
3137,139,5
3138,200,2
3139,100,2
3140,209,2
3141,240,3
3142,90,7
3143,73,2
3144,90,6
3145,200,2
3146,94,20
3147,145,1
3148,199,2
3149,150,1
3150,85,3
3151,195,4
3152,173,5
3153,159,30
3154,85,3
3155,120,3
3156,225,3
3157,175,2
3158,130,2
3159,249,60
3160,38,5
3161,53,1
3162,125,4
3163,245,1
3164,150,9
3165,32,5
3166,160,3
3167,175,1
3168,40,7
3169,58,1
3170,149,2
3171,200,3
3172,100,4
3173,50,2
3174,97,5
3175,84,2
3176,275,4
3177,99,2
3178,70,5
3179,149,30
3180,399,5
3181,145,3
3182,200,2
3183,59,1
3184,70,3
3185,249,4
3186,70,4
3187,45,5
3188,75,1
3189,70,6
3190,159,1
3191,499,4
3192,55,1
3193,228,1
3194,67,5
3195,119,3
3196,189,1
3197,350,1
3198,450,30
3199,45,29
3200,175,30
3201,83,7
3202,120,1
3203,35,30
3204,140,2
3205,45,4
3206,90,3
3207,79,1
3208,100,3
3209,225,2
3210,66,5
3211,140,3
3212,98,4
3213,140,3
3214,195,2
3215,60,1
3216,150,5
3217,40,25
3218,130,4
3219,75,3
3220,248,3
3221,450,2
3222,120,14
3223,250,8
3224,80,1
3225,140,5
3226,120,3
3227,45,3
3228,100,1
3229,175,2
3230,130,1
3231,175,3
3232,40,1
3233,650,2
3234,85,4
3235,175,30
3236,105,4
3237,80,10
3238,150,7
3239,195,5
3240,750,3
3241,249,2
3242,140,7
3243,180,2
3244,90,3
3245,120,3
3246,85,2
3247,174,3
3248,150,21
3249,295,1
3250,180,3
3251,172,1
3252,130,5
3253,52,7
3254,220,1
3255,50,30
3256,37,25
3257,85,2
3258,249,3
3259,150,14
3260,119,6
3261,49,7
3262,90,4
3263,200,4
3264,97,3
3265,399,30
3266,151,5
3267,200,5
3268,200,3
3269,82,5
3270,130,1
3271,69,2
3272,150,1
3273,150,4
3274,150,2
3275,100,3
3276,195,4
3277,251,5
3278,200,1
3279,100,6
3280,140,30
3281,146,18
3282,250,2
3283,499,1
3284,80,31
3285,80,3
3286,220,2
3287,102,2
3288,120,5
3289,170,2
3290,235,1
3291,149,1
3292,180,3
3293,89,1
3294,199,2
3295,72,5
3296,80,7
3297,99,3
3298,125,30
3299,150,1
3300,100,15
3301,106,2
3302,250,30
3303,150,2
3304,100,3
3305,189,3
3306,1999,1
3307,120,1
3308,100,4
3309,149,30
3310,480,10
3311,100,1
3312,300,1
3313,33,5
3314,175,1
3315,142,1
3316,135,3
3317,135,3
3318,350,5
3319,80,5
3320,80,3
3321,87,2
3322,450,3
3323,275,2
3324,150,2
3325,50,5
3326,79,3
3327,60,1
3328,45,3
3329,120,2
3330,145,3
3331,175,3
3332,137,7
3333,1500,1
3334,86,4
3335,90,3
3336,345,5
3337,150,1
3338,250,5
3339,105,4
3340,130,2
3341,90,3
3342,150,3
3343,150,4
3344,225,3
3345,1000,1
3346,80,30
3347,150,1
3348,120,1
3349,53,2
3350,115,30
3351,175,1
3352,150,1
3353,162,2
3354,95,4
3355,55,2
3356,117,5
3357,175,2
3358,75,30
3359,189,5
3360,150,2
3361,45,2
3362,190,2
3363,130,5
3364,79,1
3365,850,3
3366,150,5
3367,100,2
3368,115,1
3369,300,2
3370,159,7
3371,500,5
3372,39,12
3373,250,1
3374,200,4
3375,250,3
3376,120,6
3377,105,1
3378,100,3
3379,175,4
3380,500,5
3381,120,5
3382,85,2
3383,320,30
3384,149,3
3385,400,3
3386,72,3
3387,300,3
3388,115,7
3389,325,3
3390,32,1
3391,100,3
3392,150,4
3393,95,4
3394,290,1
3395,30,1
3396,75,4
3397,140,5
3398,500,365
3399,100,1
3400,80,24
3401,125,3
3402,250,4
3403,50,2
3404,395,5
3405,100,2
3406,250,4
3407,79,1
3408,100,7
3409,52,2
3410,98,4
3411,120,2
3412,40,25
3413,345,1
3414,50,1
3415,45,7
3416,250,1
3417,350,2
3418,57,2
3419,120,2
3420,1000,3
3421,125,5
3422,145,3
3423,150,1
3424,89,90
3425,164,1
3426,210,1
3427,115,7
3428,110,45
3429,199,5
3430,272,5
3431,75,7
3432,69,13
3433,179,1
3434,106,7
3435,800,1
3436,100,2
3437,60,2
3438,120,7
3439,80,1
3440,75,30
3441,35,7
3442,88,2
3443,50,1
3444,45,4
3445,75,3
3446,79,2
3447,55,15
3448,45,1
3449,85,10
3450,80,3
3451,599,1
3452,110,3
3453,199,2
3454,94,2
3455,400,5
3456,60,7
3457,175,2
3458,200,5
3459,100,5
3460,50,3
3461,175,3
3462,199,30
3463,54,4
3464,130,4
3465,151,2
3466,80,1
3467,110,8
3468,60,3
3469,110,10
3470,73,2
3471,177,3
3472,90,14
3473,190,1
3474,105,5
3475,150,14
3476,65,4
3477,35,1
3478,700,3
3479,185,2
3480,150,90
3481,100,1
3482,575,1
3483,128,1
3484,299,28
3485,169,3
3486,109,7
3487,99,4
3488,130,5
3489,239,4
3490,100,30
3491,124,4
3492,69,1
3493,180,2
3494,225,2
3495,119,2
3496,220,7
3497,150,4
3498,75,1
3499,51,3
3500,150,9
3501,91,1
3502,139,90
3503,100,4
3504,60,1
3505,255,2
3506,94,7
3507,179,2
3508,135,4
3509,50,5
3510,350,2
3511,150,30
3512,375,3
3513,150,3
3514,175,1
3515,170,2
3516,275,3
3517,30,3
3518,150,1
3519,140,3
3520,200,30
3521,560,1
3522,240,4
3523,99,2
3524,195,3
3525,89,2
3526,65,3
3527,156,1
3528,120,1
3529,400,1
3530,210,3
3531,159,30
3532,55,3
3533,129,30
3534,300,3
3535,79,1
3536,100,4
3537,6000,14
3538,64,3
3539,110,10
3540,55,14
3541,55,5
3542,75,5
3543,70,1
3544,85,2
3545,130,29
3546,120,7
3547,50,10
3548,100,1
3549,145,2
3550,100,5
3551,200,1
3552,80,1
3553,200,6
3554,325,1
3555,120,3
3556,180,3
3557,379,2
3558,33,1
3559,60,4
3560,199,30
3561,149,30
3562,150,1
3563,98,8
3564,250,4
3565,60,1
3566,149,2
3567,95,5
3568,85,3
3569,90,3
3570,47,5
3571,180,30
3572,110,3
3573,170,2
3574,210,5
3575,900,1
3576,65,2
3577,60,7
3578,225,2
3579,200,7
3580,170,3
3581,62,2
3582,125,2
3583,106,1
3584,93,2
3585,85,5
3586,300,2
3587,224,2
3588,145,1
3589,40,1
3590,135,2
3591,97,3
3592,69,60
3593,225,4
3594,900,1
3595,215,3
3596,99,2
3597,850,1
3598,2000,1
3599,60,1
3600,303,7
3601,750,3
3602,111,3
3603,60,30
3604,320,2
3605,112,200
3606,185,2
3607,100,29
3608,150,1
3609,130,5
3610,130,5
3611,575,1
3612,125,5
3613,190,4
3614,70,3
3615,599,1
3616,80,3
3617,99,1
3618,100,6
3619,200,30
3620,60,2
3621,100,2
3622,2000,1
3623,90,3
3624,61,4
3625,99,1
3626,100,7
3627,340,6
3628,75,2
3629,130,30
3630,140,2
3631,112,3
3632,160,3
3633,165,3
3634,80,30
3635,850,1
3636,950,1
3637,1500,1
3638,160,4
3639,300,2
3640,150,2
3641,250,1
3642,100,10
3643,49,2
3644,675,5
3645,150,5
3646,300,1
3647,79,1
3648,225,2
3649,90,2
3650,285,8
3651,300,2
3652,55,2
3653,80,5
3654,90,1
3655,325,2
3656,55,7
3657,208,2
3658,156,1
3659,85,4
3660,200,2
3661,180,2
3662,250,10
3663,325,3
3664,140,3
3665,160,6
3666,130,1
3667,110,1
3668,150,2
3669,149,2
3670,900,1
3671,215,3
3672,155,1
3673,50,3
3674,225,5
3675,65,2
3676,112,4
3677,250,3
3678,65,4
3679,159,30
3680,99,1
3681,395,3
3682,145,1
3683,185,7
3684,1500,1
3685,45,2
3686,60,1
3687,749,1
3688,55,2
3689,1000,3
3690,165,7
3691,285,2
3692,220,3
3693,75,2
3694,120,5
3695,4000,1
3696,650,1
3697,750,4
3698,100,3
3699,95,1
3700,1000,1
3701,119,2
3702,1200,1
3704,48,1
3705,30,30
3706,65,4
3707,79,15
3708,105,7
3709,420,2
3710,250,1
3711,95,5
3712,290,2
3713,100,1
3714,395,3
3715,180,2
3716,380,3
3717,40,2
3718,45,2
3719,300,1
3720,5250,1
3721,1500,1
3722,125,2
3723,1500,1
3724,110,1
3725,105,2
3726,45,5
3727,1000,1
3728,80,13
3729,375,1
3730,1000,1
3731,1500,1
3732,1550,2
3733,89,3
3734,129,5
3735,500,1
3736,500,3
3737,250,30
3738,250,1
3739,175,2
3740,40,3
3741,400,2
3742,85,14
3743,219,4
3744,130,30
3745,149,30
3746,100,1
3747,289,3
3748,67,1
3749,221,2
3750,750,2
3751,75,4
3752,350,1
3753,425,2
3754,200,1
3755,1000,3
3756,100,7
3757,65,1
3758,1250,1
3759,112,30
3760,175,1
3761,1485,2
3762,120,2
3763,150,26
3764,369,2
3765,81,1
3766,89,3
3767,199,30
3768,149,30
3769,45,2
3770,149,30
3771,600,4
3772,400,1
3773,65,2
3774,6500,1
3775,150,2
3776,265,3
3777,199,3
3778,395,5
3779,150,1
3780,130,30
3781,175,3
3782,2750,1
3783,90,1
3784,1500,1
3785,2500,1
3786,350,1
3787,250,2
3788,3750,1
3789,250,3
3790,500,1
3791,180,2
3792,800,7
3793,1600,1
3794,85,5
3795,49,4
3796,750,1
3797,91,4
3798,100,5
3799,152,1
3800,250,1
3801,110,1
3802,73,14
3803,300,1
3804,1000,1
3805,135,2
3806,75,2
3807,600,1
3808,800,1
3809,250,7
3810,200,1
3811,75,3
3812,1000,1
3813,900,1
3814,70,14
3815,88,3
3816,425,1
3817,975,2
3818,305,10
3819,220,2
3820,150,1
3821,49,4
3822,86,2
3823,140,1
3824,86,1
3825,650,2
3826,350,1
3827,225,2
3828,75,1
3829,150,1
3830,199,3
3831,95,4
3832,200,2
3833,200,3
3834,175,7
3835,129,30
3836,200,3
3837,60,3
3838,130,7
3839,115,3
3840,135,2
3841,300,1
3842,59,3
3843,196,2
3844,128,3
3845,400,1
3846,200,30
3847,180,5
3848,60,30
3849,70,90
3850,40,2
3851,250,5
3852,80,2
3853,85,3
3854,70,1
3855,55,5
3856,60,2
3857,100,2
3858,73,10
3859,145,2
3860,65,2
3861,162,1
3862,275,30
3863,56,12
3864,200,2
3865,250,5
3866,500,1
3867,120,30
3868,55,3
3869,59,1
3870,99,1
3871,155,1
3872,200,3
3873,60,4
3874,85,3
3875,150,3
3876,45,2
3877,200,2
3878,120,2
3879,100,1
3880,195,4
3881,38,3
3882,75,2
3883,76,30
3884,175,27
3885,500,3
3886,179,3
3887,200,1
3888,400,7
3889,32,2
3890,50,3
3891,75,1
3892,40,1
3893,62,21
3894,239,1
3895,179,5
3896,250,5
3897,400,5
3898,98,2
3899,89,1
3900,185,2
3901,125,3
3902,180,2
3903,30,5
3904,60,1
3905,115,2
3906,200,2
3907,70,1
3908,179,30
3909,109,1
3910,124,5
3911,159,2
3912,85,10
3913,109,2
3914,110,10
3915,500,1
3916,65,2
3917,112,2
3918,25,5
3919,220,5
3920,79,3
3921,200,3
3922,55,4
3923,50,2
3924,129,30
3925,195,30
3926,79,2
3927,65,3
3928,123,2
3929,70,5
3930,100,2
3931,69,1
3932,450,1
3933,650,5
3934,125,3
3935,75,1
3936,154,1
3937,60,14
3938,279,1
3939,80,3
3940,84,1
3941,180,6
3942,100,5
3943,86,2
3944,189,7
3945,130,365
3946,150,1
3947,149,30
3948,83,14
3949,180,1
3950,18,1
3951,100,2
3952,145,2
3953,133,14
3954,75,7
3955,100,2
3956,99,1
3957,132,3
3958,72,2
3959,125,1
3960,102,7
3961,129,30
3962,107,30
3963,250,1
3964,90,3
3965,200,4
3966,90,1
3967,200,5
3968,160,7
3969,124,5
3970,95,4
3971,129,30
3972,110,4
3973,92,2
3974,175,3
3975,30,7
3976,134,2
3977,400,1
3978,152,270
3979,75,2
3980,169,8
3981,95,2
3982,90,2
3983,60,1
3984,180,6
3985,84,3
3986,98,4
3987,90,7
3988,134,6
3989,119,2
3990,141,1
3991,199,4
3992,108,3
3993,150,5
3994,175,2
3995,90,3
3996,45,2
3997,49,3
3998,63,3
3999,100,6
4000,110,1
4001,600,1
4002,395,7
4003,70,3
4004,399,1
4005,145,14
4006,59,14
4007,50,10
4008,145,2
4009,245,2
4010,149,1
4011,50,1
4012,150,1
4013,110,3
4014,60,1
4015,165,5
4016,53,1
4017,160,5
4018,38,1
4019,49,1
4020,47,1
4021,120,2
4022,175,2
4023,129,30
4024,105,1
4025,275,2
4026,99,1
4027,210,1
4028,65,1
4029,52,3
4030,100,1
4031,91,2
4032,124,5
4033,200,1
4034,550,1
4035,70,6
4036,150,1
4037,176,3
4038,99,30
4039,130,6
4040,109,1
4041,75,2
4042,95,4
4043,50,7
4044,100,2
4045,68,1
4046,104,3
4047,30,15
4048,595,4
4049,65,9
4050,55,1
4051,250,6
4052,85,10
4053,90,5
4054,90,3
4055,90,14
4056,199,13
4057,275,30
4058,125,5
4059,150,3
4060,140,2
4061,120,7
4062,60,1
4063,36,10
4064,85,3
4065,85,1
4066,45,7
4067,92,3
4068,30,1
4069,75,1
4070,99,6
4071,100,20
4072,115,3
4073,175,5
4074,112,4
4075,450,7
4076,103,30
4077,117,30
4078,150,5
4079,129,1
4080,145,3
4081,115,14
4082,90,5
4083,90,2
4084,100,30
4085,41,2
4086,145,30
4087,139,30
4088,117,30
4089,50,5
4090,80,1
4091,100,5
4092,225,3
4093,70,1
4094,80,3
4095,70,2
4096,31,1
4097,40,1
4098,290,4
4099,235,4
4100,200,1
4101,180,1
4102,110,1
4103,120,3
4104,142,30
4105,105,3
4106,100,10
4107,102,2
4108,152,1
4109,150,28
4110,95,3
4111,67,5
4112,65,2
4113,79,22
4114,55,1
4115,83,60
4116,200,30
4117,150,4
4118,160,10
4119,80,2
4120,159,2
4121,90,30
4122,45,4
4123,100,1
4124,125,3
4125,100,1
4126,80,4
4127,2300,3
4128,90,30
4129,140,3
4130,52,5
4131,200,2
4132,94,2
4133,40,5
